datetime,symbol,open,high,low,close,volume,year_month,month
2025-08-12 15:36:00,CME_MINI:NQ1!,23842.25,23850.0,23841.75,23846.75,659.0,,2025-08
2025-08-12 15:37:00,CME_MINI:NQ1!,23846.5,23852.75,23841.5,23850.75,680.0,,2025-08
2025-08-12 15:38:00,CME_MINI:NQ1!,23850.5,23852.5,23845.5,23847.5,624.0,,2025-08
2025-08-12 15:39:00,CME_MINI:NQ1!,23847.0,23856.0,23847.0,23855.5,655.0,,2025-08
2025-08-12 15:40:00,CME_MINI:NQ1!,23855.5,23856.5,23848.75,23854.75,671.0,,2025-08
2025-08-12 15:41:00,CME_MINI:NQ1!,23855.25,23859.5,23850.0,23856.0,802.0,,2025-08
2025-08-12 15:42:00,CME_MINI:NQ1!,23855.75,23859.5,23852.25,23858.25,874.0,,2025-08
2025-08-12 15:43:00,CME_MINI:NQ1!,23857.75,23858.25,23849.75,23855.5,607.0,,2025-08
2025-08-12 15:44:00,CME_MINI:NQ1!,23855.25,23858.75,23851.0,23854.5,554.0,,2025-08
2025-08-12 15:45:00,CME_MINI:NQ1!,23854.0,23859.5,23853.5,23855.75,615.0,,2025-08
2025-08-12 15:46:00,CME_MINI:NQ1!,23855.25,23857.5,23849.0,23853.75,762.0,,2025-08
2025-08-12 15:47:00,CME_MINI:NQ1!,23854.0,23857.25,23849.5,23851.5,555.0,,2025-08
2025-08-12 15:48:00,CME_MINI:NQ1!,23851.25,23854.0,23844.25,23849.75,694.0,,2025-08
2025-08-12 15:49:00,CME_MINI:NQ1!,23849.5,23851.75,23845.25,23846.0,570.0,,2025-08
2025-08-12 15:50:00,CME_MINI:NQ1!,23846.5,23855.25,23844.75,23854.75,622.0,,2025-08
2025-08-12 15:51:00,CME_MINI:NQ1!,23854.5,23855.5,23848.75,23849.75,653.0,,2025-08
2025-08-12 15:52:00,CME_MINI:NQ1!,23849.5,23850.5,23842.75,23843.75,783.0,,2025-08
2025-08-12 15:53:00,CME_MINI:NQ1!,23844.25,23852.75,23844.25,23852.0,541.0,,2025-08
2025-08-12 15:54:00,CME_MINI:NQ1!,23851.5,23856.0,23850.0,23854.75,490.0,,2025-08
2025-08-12 15:55:00,CME_MINI:NQ1!,23855.0,23859.5,23853.5,23859.25,768.0,,2025-08
2025-08-12 15:56:00,CME_MINI:NQ1!,23859.25,23868.75,23858.25,23867.0,1699.0,,2025-08
2025-08-12 15:57:00,CME_MINI:NQ1!,23866.5,23870.75,23863.5,23868.5,828.0,,2025-08
2025-08-12 15:58:00,CME_MINI:NQ1!,23868.0,23871.0,23863.25,23865.0,845.0,,2025-08
2025-08-12 15:59:00,CME_MINI:NQ1!,23864.25,23869.5,23863.25,23868.0,626.0,,2025-08
2025-08-12 16:00:00,CME_MINI:NQ1!,23867.5,23868.25,23852.0,23852.75,1455.0,,2025-08
2025-08-12 16:01:00,CME_MINI:NQ1!,23853.75,23855.75,23846.75,23854.5,917.0,,2025-08
2025-08-12 16:02:00,CME_MINI:NQ1!,23854.75,23858.75,23852.5,23854.75,554.0,,2025-08
2025-08-12 16:03:00,CME_MINI:NQ1!,23855.0,23856.0,23851.75,23853.0,310.0,,2025-08
2025-08-12 16:04:00,CME_MINI:NQ1!,23852.5,23857.75,23852.5,23853.5,392.0,,2025-08
2025-08-12 16:05:00,CME_MINI:NQ1!,23853.0,23859.25,23849.25,23857.25,595.0,,2025-08
2025-08-12 16:06:00,CME_MINI:NQ1!,23857.5,23858.5,23849.5,23850.5,578.0,,2025-08
2025-08-12 16:07:00,CME_MINI:NQ1!,23850.0,23854.0,23847.0,23850.0,465.0,,2025-08
2025-08-12 16:08:00,CME_MINI:NQ1!,23850.25,23853.75,23849.0,23852.0,263.0,,2025-08
2025-08-12 16:09:00,CME_MINI:NQ1!,23852.75,23854.0,23849.25,23849.75,299.0,,2025-08
2025-08-12 16:10:00,CME_MINI:NQ1!,23850.25,23854.25,23846.25,23851.5,555.0,,2025-08
2025-08-12 16:11:00,CME_MINI:NQ1!,23852.0,23853.75,23849.0,23849.5,416.0,,2025-08
2025-08-12 16:12:00,CME_MINI:NQ1!,23850.0,23855.5,23849.5,23855.5,462.0,,2025-08
2025-08-12 16:13:00,CME_MINI:NQ1!,23855.5,23859.25,23853.25,23857.0,554.0,,2025-08
2025-08-12 16:14:00,CME_MINI:NQ1!,23857.5,23858.5,23855.0,23857.25,325.0,,2025-08
2025-08-12 16:15:00,CME_MINI:NQ1!,23856.75,23864.5,23855.25,23863.0,868.0,,2025-08
2025-08-12 16:16:00,CME_MINI:NQ1!,23862.5,23863.25,23859.5,23862.25,345.0,,2025-08
2025-08-12 16:17:00,CME_MINI:NQ1!,23862.25,23869.5,23862.0,23867.5,867.0,,2025-08
2025-08-12 16:18:00,CME_MINI:NQ1!,23867.25,23868.0,23857.5,23860.5,829.0,,2025-08
2025-08-12 16:19:00,CME_MINI:NQ1!,23860.75,23864.25,23859.5,23864.25,329.0,,2025-08
2025-08-12 16:20:00,CME_MINI:NQ1!,23864.5,23868.75,23863.25,23868.5,530.0,,2025-08
2025-08-12 16:21:00,CME_MINI:NQ1!,23868.25,23874.5,23868.0,23870.75,1469.0,,2025-08
2025-08-12 16:22:00,CME_MINI:NQ1!,23870.75,23875.75,23870.5,23875.5,783.0,,2025-08
2025-08-12 16:23:00,CME_MINI:NQ1!,23875.5,23877.5,23873.0,23876.25,751.0,,2025-08
2025-08-12 16:24:00,CME_MINI:NQ1!,23875.75,23877.25,23874.25,23876.5,658.0,,2025-08
2025-08-12 16:25:00,CME_MINI:NQ1!,23876.5,23877.5,23873.75,23875.25,617.0,,2025-08
2025-08-12 16:26:00,CME_MINI:NQ1!,23875.0,23881.0,23874.75,23878.25,839.0,,2025-08
2025-08-12 16:27:00,CME_MINI:NQ1!,23878.0,23883.25,23875.75,23881.5,693.0,,2025-08
2025-08-12 16:28:00,CME_MINI:NQ1!,23881.25,23881.25,23876.25,23880.0,458.0,,2025-08
2025-08-12 16:29:00,CME_MINI:NQ1!,23879.75,23880.75,23877.25,23878.75,347.0,,2025-08
2025-08-12 16:30:00,CME_MINI:NQ1!,23879.25,23884.25,23876.0,23881.25,801.0,,2025-08
2025-08-12 16:31:00,CME_MINI:NQ1!,23881.25,23883.25,23879.5,23879.5,550.0,,2025-08
2025-08-12 16:32:00,CME_MINI:NQ1!,23880.5,23881.0,23874.5,23877.5,556.0,,2025-08
2025-08-12 16:33:00,CME_MINI:NQ1!,23877.5,23880.5,23875.75,23880.5,231.0,,2025-08
2025-08-12 16:34:00,CME_MINI:NQ1!,23880.75,23884.25,23879.0,23882.5,369.0,,2025-08
2025-08-12 16:35:00,CME_MINI:NQ1!,23882.5,23883.25,23879.0,23881.75,401.0,,2025-08
2025-08-12 16:36:00,CME_MINI:NQ1!,23881.75,23883.5,23879.5,23882.75,467.0,,2025-08
2025-08-12 16:37:00,CME_MINI:NQ1!,23882.0,23885.0,23881.5,23884.5,521.0,,2025-08
2025-08-12 16:38:00,CME_MINI:NQ1!,23884.25,23888.0,23883.0,23886.5,559.0,,2025-08
2025-08-12 16:39:00,CME_MINI:NQ1!,23886.25,23886.75,23880.0,23880.5,629.0,,2025-08
2025-08-12 16:40:00,CME_MINI:NQ1!,23880.0,23882.5,23878.5,23882.0,661.0,,2025-08
2025-08-12 16:41:00,CME_MINI:NQ1!,23881.75,23884.25,23877.75,23879.25,472.0,,2025-08
2025-08-12 16:42:00,CME_MINI:NQ1!,23879.75,23882.5,23877.75,23880.75,325.0,,2025-08
2025-08-12 16:43:00,CME_MINI:NQ1!,23880.75,23882.0,23877.75,23878.75,302.0,,2025-08
2025-08-12 16:44:00,CME_MINI:NQ1!,23878.25,23880.5,23877.5,23879.25,372.0,,2025-08
2025-08-12 16:45:00,CME_MINI:NQ1!,23879.5,23883.0,23878.5,23882.0,389.0,,2025-08
2025-08-12 16:46:00,CME_MINI:NQ1!,23882.0,23895.0,23881.25,23894.0,2152.0,,2025-08
2025-08-12 16:47:00,CME_MINI:NQ1!,23893.75,23897.5,23892.0,23896.5,905.0,,2025-08
2025-08-12 16:48:00,CME_MINI:NQ1!,23896.5,23900.0,23893.5,23898.5,885.0,,2025-08
2025-08-12 16:49:00,CME_MINI:NQ1!,23898.5,23898.5,23893.5,23895.5,597.0,,2025-08
2025-08-12 16:50:00,CME_MINI:NQ1!,23895.5,23901.0,23892.75,23900.25,878.0,,2025-08
2025-08-12 16:51:00,CME_MINI:NQ1!,23900.0,23902.25,23898.0,23899.5,1000.0,,2025-08
2025-08-12 16:52:00,CME_MINI:NQ1!,23899.75,23903.25,23899.0,23902.0,643.0,,2025-08
2025-08-12 16:53:00,CME_MINI:NQ1!,23901.75,23904.75,23900.25,23903.25,715.0,,2025-08
2025-08-12 16:54:00,CME_MINI:NQ1!,23903.75,23904.0,23898.25,23902.25,634.0,,2025-08
2025-08-12 16:55:00,CME_MINI:NQ1!,23902.25,23910.75,23901.0,23908.5,1182.0,,2025-08
2025-08-12 16:56:00,CME_MINI:NQ1!,23908.5,23909.75,23903.5,23905.75,707.0,,2025-08
2025-08-12 16:57:00,CME_MINI:NQ1!,23906.25,23906.75,23902.25,23903.0,568.0,,2025-08
2025-08-12 16:58:00,CME_MINI:NQ1!,23903.0,23904.75,23899.75,23901.0,673.0,,2025-08
2025-08-12 16:59:00,CME_MINI:NQ1!,23901.0,23902.5,23899.0,23899.75,716.0,,2025-08
2025-08-12 17:00:00,CME_MINI:NQ1!,23900.25,23901.5,23892.75,23896.25,1155.0,,2025-08
2025-08-12 17:01:00,CME_MINI:NQ1!,23896.5,23904.5,23896.5,23902.75,794.0,,2025-08
2025-08-12 17:02:00,CME_MINI:NQ1!,23903.25,23905.5,23900.25,23902.75,456.0,,2025-08
2025-08-12 17:03:00,CME_MINI:NQ1!,23902.75,23904.75,23900.5,23902.75,300.0,,2025-08
2025-08-12 17:04:00,CME_MINI:NQ1!,23902.5,23903.25,23899.25,23900.25,396.0,,2025-08
2025-08-12 17:05:00,CME_MINI:NQ1!,23900.0,23905.5,23899.25,23899.5,505.0,,2025-08
2025-08-12 17:06:00,CME_MINI:NQ1!,23900.0,23900.5,23894.5,23895.5,515.0,,2025-08
2025-08-12 17:07:00,CME_MINI:NQ1!,23896.0,23899.5,23895.5,23896.75,397.0,,2025-08
2025-08-12 17:08:00,CME_MINI:NQ1!,23897.0,23898.5,23893.75,23895.5,422.0,,2025-08
2025-08-12 17:09:00,CME_MINI:NQ1!,23896.25,23898.0,23893.75,23894.0,365.0,,2025-08
2025-08-12 17:10:00,CME_MINI:NQ1!,23893.75,23897.5,23891.0,23896.75,751.0,,2025-08
2025-08-12 17:11:00,CME_MINI:NQ1!,23897.25,23900.25,23896.25,23897.5,357.0,,2025-08
2025-08-12 17:12:00,CME_MINI:NQ1!,23898.0,23903.25,23898.0,23902.0,413.0,,2025-08
2025-08-12 17:13:00,CME_MINI:NQ1!,23901.75,23903.75,23898.75,23903.5,438.0,,2025-08
2025-08-12 17:14:00,CME_MINI:NQ1!,23903.5,23903.5,23896.5,23899.0,343.0,,2025-08
2025-08-12 17:15:00,CME_MINI:NQ1!,23898.25,23904.0,23897.75,23902.0,293.0,,2025-08
2025-08-12 17:16:00,CME_MINI:NQ1!,23902.5,23906.0,23900.75,23902.75,377.0,,2025-08
2025-08-12 17:17:00,CME_MINI:NQ1!,23902.5,23903.25,23898.75,23900.75,368.0,,2025-08
2025-08-12 17:18:00,CME_MINI:NQ1!,23900.5,23902.5,23898.0,23900.0,247.0,,2025-08
2025-08-12 17:19:00,CME_MINI:NQ1!,23900.25,23901.25,23898.25,23899.25,212.0,,2025-08
2025-08-12 17:20:00,CME_MINI:NQ1!,23899.25,23902.5,23897.5,23897.5,360.0,,2025-08
2025-08-12 17:21:00,CME_MINI:NQ1!,23897.75,23901.75,23894.25,23899.0,434.0,,2025-08
2025-08-12 17:22:00,CME_MINI:NQ1!,23899.5,23906.0,23898.75,23905.5,570.0,,2025-08
2025-08-12 17:23:00,CME_MINI:NQ1!,23906.0,23906.0,23900.75,23901.5,355.0,,2025-08
2025-08-12 17:24:00,CME_MINI:NQ1!,23901.0,23901.25,23896.75,23898.25,322.0,,2025-08
2025-08-12 17:25:00,CME_MINI:NQ1!,23898.0,23901.75,23897.5,23900.25,325.0,,2025-08
2025-08-12 17:26:00,CME_MINI:NQ1!,23900.25,23901.0,23895.75,23897.75,449.0,,2025-08
2025-08-12 17:27:00,CME_MINI:NQ1!,23897.25,23899.0,23891.5,23892.25,596.0,,2025-08
2025-08-12 17:28:00,CME_MINI:NQ1!,23892.5,23895.0,23891.5,23894.0,420.0,,2025-08
2025-08-12 17:29:00,CME_MINI:NQ1!,23894.25,23894.25,23886.25,23888.0,807.0,,2025-08
2025-08-12 17:30:00,CME_MINI:NQ1!,23888.0,23891.25,23885.5,23886.5,708.0,,2025-08
2025-08-12 17:31:00,CME_MINI:NQ1!,23887.0,23900.0,23886.5,23899.5,958.0,,2025-08
2025-08-12 17:32:00,CME_MINI:NQ1!,23899.0,23900.5,23898.25,23900.5,393.0,,2025-08
2025-08-12 17:33:00,CME_MINI:NQ1!,23900.25,23901.25,23895.75,23900.25,500.0,,2025-08
2025-08-12 17:34:00,CME_MINI:NQ1!,23900.0,23908.25,23899.75,23906.5,735.0,,2025-08
2025-08-12 17:35:00,CME_MINI:NQ1!,23906.0,23906.5,23900.25,23904.0,672.0,,2025-08
2025-08-12 17:36:00,CME_MINI:NQ1!,23904.0,23904.5,23900.75,23902.0,356.0,,2025-08
2025-08-12 17:37:00,CME_MINI:NQ1!,23901.75,23908.0,23901.25,23905.5,469.0,,2025-08
2025-08-12 17:38:00,CME_MINI:NQ1!,23905.25,23905.5,23899.75,23900.25,463.0,,2025-08
2025-08-12 17:39:00,CME_MINI:NQ1!,23900.75,23902.5,23897.5,23902.0,396.0,,2025-08
2025-08-12 17:40:00,CME_MINI:NQ1!,23902.25,23902.5,23897.75,23899.0,247.0,,2025-08
2025-08-12 17:41:00,CME_MINI:NQ1!,23899.0,23904.0,23897.0,23904.0,380.0,,2025-08
2025-08-12 17:42:00,CME_MINI:NQ1!,23904.0,23906.5,23903.0,23906.0,366.0,,2025-08
2025-08-12 17:43:00,CME_MINI:NQ1!,23905.75,23908.25,23903.5,23904.5,422.0,,2025-08
2025-08-12 17:44:00,CME_MINI:NQ1!,23904.75,23905.25,23899.5,23901.5,469.0,,2025-08
2025-08-12 17:45:00,CME_MINI:NQ1!,23902.0,23906.75,23901.5,23905.0,331.0,,2025-08
2025-08-12 17:46:00,CME_MINI:NQ1!,23905.0,23915.0,23904.25,23911.25,1112.0,,2025-08
2025-08-12 17:47:00,CME_MINI:NQ1!,23911.5,23914.25,23910.0,23911.0,577.0,,2025-08
2025-08-12 17:48:00,CME_MINI:NQ1!,23910.75,23913.25,23908.0,23912.0,417.0,,2025-08
2025-08-12 17:49:00,CME_MINI:NQ1!,23912.25,23914.0,23909.5,23912.25,448.0,,2025-08
2025-08-12 17:50:00,CME_MINI:NQ1!,23912.75,23913.25,23909.25,23911.25,605.0,,2025-08
2025-08-12 17:51:00,CME_MINI:NQ1!,23911.0,23914.0,23911.0,23911.5,292.0,,2025-08
2025-08-12 17:52:00,CME_MINI:NQ1!,23911.75,23912.25,23909.25,23911.25,247.0,,2025-08
2025-08-12 17:53:00,CME_MINI:NQ1!,23911.0,23913.5,23910.0,23912.0,301.0,,2025-08
2025-08-12 17:54:00,CME_MINI:NQ1!,23912.0,23914.5,23912.0,23912.75,211.0,,2025-08
2025-08-12 17:55:00,CME_MINI:NQ1!,23912.75,23913.75,23910.5,23913.0,210.0,,2025-08
2025-08-12 17:56:00,CME_MINI:NQ1!,23913.0,23914.25,23908.75,23913.75,412.0,,2025-08
2025-08-12 17:57:00,CME_MINI:NQ1!,23913.75,23916.0,23911.5,23914.75,368.0,,2025-08
2025-08-12 17:58:00,CME_MINI:NQ1!,23914.75,23915.5,23912.75,23914.25,192.0,,2025-08
2025-08-12 17:59:00,CME_MINI:NQ1!,23914.25,23915.0,23912.0,23914.5,216.0,,2025-08
2025-08-12 18:00:00,CME_MINI:NQ1!,23914.25,23919.0,23913.75,23918.0,782.0,,2025-08
2025-08-12 18:01:00,CME_MINI:NQ1!,23918.25,23921.75,23915.0,23917.5,669.0,,2025-08
2025-08-12 18:02:00,CME_MINI:NQ1!,23917.75,23918.5,23914.0,23916.25,512.0,,2025-08
2025-08-12 18:03:00,CME_MINI:NQ1!,23916.5,23917.25,23911.25,23913.75,584.0,,2025-08
2025-08-12 18:04:00,CME_MINI:NQ1!,23913.5,23916.25,23913.25,23913.5,257.0,,2025-08
2025-08-12 18:05:00,CME_MINI:NQ1!,23913.25,23914.5,23909.75,23909.75,412.0,,2025-08
2025-08-12 18:06:00,CME_MINI:NQ1!,23910.0,23915.0,23909.75,23911.75,309.0,,2025-08
2025-08-12 18:07:00,CME_MINI:NQ1!,23912.0,23918.5,23910.25,23914.25,634.0,,2025-08
2025-08-12 18:08:00,CME_MINI:NQ1!,23914.5,23916.0,23912.75,23915.25,419.0,,2025-08
2025-08-12 18:09:00,CME_MINI:NQ1!,23915.25,23916.5,23914.75,23915.75,163.0,,2025-08
2025-08-12 18:10:00,CME_MINI:NQ1!,23915.75,23915.75,23908.0,23911.5,582.0,,2025-08
2025-08-12 18:11:00,CME_MINI:NQ1!,23911.75,23915.0,23911.25,23914.5,344.0,,2025-08
2025-08-12 18:12:00,CME_MINI:NQ1!,23915.0,23917.5,23914.0,23916.75,297.0,,2025-08
2025-08-12 18:13:00,CME_MINI:NQ1!,23916.75,23918.75,23916.0,23918.0,319.0,,2025-08
2025-08-12 18:14:00,CME_MINI:NQ1!,23918.0,23919.5,23917.5,23918.0,350.0,,2025-08
2025-08-12 18:15:00,CME_MINI:NQ1!,23918.25,23920.25,23916.0,23917.0,434.0,,2025-08
2025-08-12 18:16:00,CME_MINI:NQ1!,23917.5,23919.0,23916.0,23916.75,309.0,,2025-08
2025-08-12 18:17:00,CME_MINI:NQ1!,23916.75,23919.75,23913.75,23918.0,369.0,,2025-08
2025-08-12 18:18:00,CME_MINI:NQ1!,23918.75,23922.75,23918.75,23921.5,450.0,,2025-08
2025-08-12 18:19:00,CME_MINI:NQ1!,23921.5,23927.75,23921.0,23924.5,877.0,,2025-08
2025-08-12 18:20:00,CME_MINI:NQ1!,23925.0,23932.75,23924.25,23931.25,1082.0,,2025-08
2025-08-12 18:21:00,CME_MINI:NQ1!,23931.5,23931.5,23922.5,23922.75,791.0,,2025-08
2025-08-12 18:22:00,CME_MINI:NQ1!,23922.5,23923.0,23915.0,23915.25,1043.0,,2025-08
2025-08-12 18:23:00,CME_MINI:NQ1!,23915.0,23920.0,23914.5,23919.5,538.0,,2025-08
2025-08-12 18:24:00,CME_MINI:NQ1!,23919.75,23923.0,23919.25,23920.75,578.0,,2025-08
2025-08-12 18:25:00,CME_MINI:NQ1!,23920.25,23921.0,23915.75,23916.75,470.0,,2025-08
2025-08-12 18:26:00,CME_MINI:NQ1!,23916.5,23919.0,23915.0,23917.0,455.0,,2025-08
2025-08-12 18:27:00,CME_MINI:NQ1!,23917.25,23922.5,23917.25,23920.5,322.0,,2025-08
2025-08-12 18:28:00,CME_MINI:NQ1!,23920.0,23922.25,23916.75,23917.25,364.0,,2025-08
2025-08-12 18:29:00,CME_MINI:NQ1!,23917.75,23920.25,23917.0,23919.75,225.0,,2025-08
2025-08-12 18:30:00,CME_MINI:NQ1!,23920.0,23922.5,23915.5,23917.25,591.0,,2025-08
2025-08-12 18:31:00,CME_MINI:NQ1!,23917.5,23917.5,23909.5,23911.25,870.0,,2025-08
2025-08-12 18:32:00,CME_MINI:NQ1!,23911.75,23915.0,23911.5,23912.75,479.0,,2025-08
2025-08-12 18:33:00,CME_MINI:NQ1!,23913.0,23917.5,23912.0,23916.5,472.0,,2025-08
2025-08-12 18:34:00,CME_MINI:NQ1!,23916.5,23917.75,23914.75,23914.75,300.0,,2025-08
2025-08-12 18:35:00,CME_MINI:NQ1!,23915.0,23921.5,23914.75,23919.5,559.0,,2025-08
2025-08-12 18:36:00,CME_MINI:NQ1!,23919.75,23920.5,23911.25,23914.0,665.0,,2025-08
2025-08-12 18:37:00,CME_MINI:NQ1!,23914.25,23915.75,23912.5,23913.0,224.0,,2025-08
2025-08-12 18:38:00,CME_MINI:NQ1!,23913.0,23914.75,23912.5,23913.0,206.0,,2025-08
2025-08-12 18:39:00,CME_MINI:NQ1!,23913.5,23913.75,23910.75,23911.0,331.0,,2025-08
2025-08-12 18:40:00,CME_MINI:NQ1!,23910.75,23913.5,23909.0,23911.5,476.0,,2025-08
2025-08-12 18:41:00,CME_MINI:NQ1!,23911.0,23914.25,23906.75,23913.25,648.0,,2025-08
2025-08-12 18:42:00,CME_MINI:NQ1!,23913.25,23914.25,23911.5,23912.25,269.0,,2025-08
2025-08-12 18:43:00,CME_MINI:NQ1!,23912.0,23913.25,23910.0,23910.75,258.0,,2025-08
2025-08-12 18:44:00,CME_MINI:NQ1!,23910.75,23913.25,23910.0,23912.5,261.0,,2025-08
2025-08-12 18:45:00,CME_MINI:NQ1!,23912.0,23917.0,23911.75,23912.75,603.0,,2025-08
2025-08-12 18:46:00,CME_MINI:NQ1!,23912.5,23913.75,23906.0,23906.75,627.0,,2025-08
2025-08-12 18:47:00,CME_MINI:NQ1!,23906.25,23910.0,23905.75,23908.75,445.0,,2025-08
2025-08-12 18:48:00,CME_MINI:NQ1!,23908.75,23914.75,23907.0,23914.0,461.0,,2025-08
2025-08-12 18:49:00,CME_MINI:NQ1!,23913.75,23914.0,23911.25,23911.25,361.0,,2025-08
2025-08-12 18:50:00,CME_MINI:NQ1!,23911.0,23912.25,23907.75,23910.25,297.0,,2025-08
2025-08-12 18:51:00,CME_MINI:NQ1!,23910.25,23912.0,23909.75,23910.5,198.0,,2025-08
2025-08-12 18:52:00,CME_MINI:NQ1!,23910.25,23914.75,23910.25,23911.75,333.0,,2025-08
2025-08-12 18:53:00,CME_MINI:NQ1!,23911.25,23912.5,23909.75,23912.5,237.0,,2025-08
2025-08-12 18:54:00,CME_MINI:NQ1!,23912.5,23913.25,23911.0,23912.25,197.0,,2025-08
2025-08-12 18:55:00,CME_MINI:NQ1!,23911.5,23916.75,23911.0,23914.5,486.0,,2025-08
2025-08-12 18:56:00,CME_MINI:NQ1!,23914.25,23914.75,23908.25,23908.75,414.0,,2025-08
2025-08-12 18:57:00,CME_MINI:NQ1!,23908.75,23909.75,23905.5,23908.75,439.0,,2025-08
2025-08-12 18:58:00,CME_MINI:NQ1!,23908.75,23910.0,23907.75,23908.75,255.0,,2025-08
2025-08-12 18:59:00,CME_MINI:NQ1!,23908.75,23909.75,23906.5,23907.0,297.0,,2025-08
2025-08-12 19:00:00,CME_MINI:NQ1!,23907.0,23912.0,23906.75,23908.25,595.0,,2025-08
2025-08-12 19:01:00,CME_MINI:NQ1!,23908.5,23910.5,23905.75,23907.0,304.0,,2025-08
2025-08-12 19:02:00,CME_MINI:NQ1!,23907.0,23912.0,23906.75,23912.0,334.0,,2025-08
2025-08-12 19:03:00,CME_MINI:NQ1!,23912.0,23912.75,23908.75,23910.0,303.0,,2025-08
2025-08-12 19:04:00,CME_MINI:NQ1!,23909.75,23910.25,23905.25,23907.25,505.0,,2025-08
2025-08-12 19:05:00,CME_MINI:NQ1!,23907.5,23912.25,23907.0,23911.0,340.0,,2025-08
2025-08-12 19:06:00,CME_MINI:NQ1!,23911.5,23913.75,23909.75,23912.5,513.0,,2025-08
