datetime,symbol,open,high,low,close,volume,month
2025-07-25 12:00:00,CME_MINI:NQ1!,23365.25,23371.0,23363.0,23364.5,420.0,2025-07
2025-07-25 12:05:00,CME_MINI:NQ1!,23364.5,23365.0,23359.5,23363.25,457.0,2025-07
2025-07-25 12:10:00,CME_MINI:NQ1!,23362.5,23364.25,23359.5,23362.25,265.0,2025-07
2025-07-25 12:15:00,CME_MINI:NQ1!,23362.75,23371.5,23361.25,23369.5,485.0,2025-07
2025-07-25 12:20:00,CME_MINI:NQ1!,23369.5,23379.0,23368.0,23379.0,710.0,2025-07
2025-07-25 12:25:00,CME_MINI:NQ1!,23378.5,23381.5,23375.75,23376.5,596.0,2025-07
2025-07-25 12:30:00,CME_MINI:NQ1!,23376.5,23386.5,23375.75,23384.25,1010.0,2025-07
2025-07-25 12:35:00,CME_MINI:NQ1!,23384.0,23385.0,23376.25,23378.0,745.0,2025-07
2025-07-25 12:40:00,CME_MINI:NQ1!,23377.5,23379.25,23368.25,23369.75,1016.0,2025-07
2025-07-25 12:45:00,CME_MINI:NQ1!,23369.5,23372.75,23366.75,23367.75,647.0,2025-07
2025-07-25 12:50:00,CME_MINI:NQ1!,23367.75,23372.25,23366.25,23371.5,564.0,2025-07
2025-07-25 12:55:00,CME_MINI:NQ1!,23371.25,23373.75,23368.0,23371.25,547.0,2025-07
2025-07-25 13:00:00,CME_MINI:NQ1!,23371.25,23374.25,23361.25,23368.0,1296.0,2025-07
2025-07-25 13:05:00,CME_MINI:NQ1!,23367.75,23369.75,23346.75,23363.0,3369.0,2025-07
2025-07-25 13:10:00,CME_MINI:NQ1!,23363.5,23373.5,23355.5,23358.5,2163.0,2025-07
2025-07-25 13:15:00,CME_MINI:NQ1!,23357.75,23369.75,23352.5,23368.0,1182.0,2025-07
2025-07-25 13:20:00,CME_MINI:NQ1!,23366.5,23375.75,23365.0,23368.25,935.0,2025-07
2025-07-25 13:25:00,CME_MINI:NQ1!,23369.0,23373.5,23357.75,23360.5,2209.0,2025-07
2025-07-25 13:30:00,CME_MINI:NQ1!,23360.0,23372.75,23343.0,23364.75,11979.0,2025-07
2025-07-25 13:35:00,CME_MINI:NQ1!,23364.5,23378.25,23330.75,23352.0,10688.0,2025-07
2025-07-25 13:40:00,CME_MINI:NQ1!,23352.0,23365.5,23343.5,23361.0,6236.0,2025-07
2025-07-25 13:45:00,CME_MINI:NQ1!,23361.5,23384.5,23361.5,23383.75,7584.0,2025-07
2025-07-25 13:50:00,CME_MINI:NQ1!,23384.25,23400.5,23373.0,23393.75,8359.0,2025-07
2025-07-25 13:55:00,CME_MINI:NQ1!,23394.0,23408.0,23382.75,23389.25,8295.0,2025-07
2025-07-25 14:00:00,CME_MINI:NQ1!,23389.5,23410.5,23387.75,23388.25,8136.0,2025-07
2025-07-25 14:05:00,CME_MINI:NQ1!,23387.75,23403.75,23384.0,23401.75,6230.0,2025-07
2025-07-25 14:10:00,CME_MINI:NQ1!,23401.25,23416.0,23399.0,23404.5,5668.0,2025-07
2025-07-25 14:15:00,CME_MINI:NQ1!,23405.0,23408.5,23390.25,23402.25,5624.0,2025-07
2025-07-25 14:20:00,CME_MINI:NQ1!,23402.75,23406.75,23390.0,23398.75,4610.0,2025-07
2025-07-25 14:25:00,CME_MINI:NQ1!,23398.5,23406.5,23393.0,23405.0,3359.0,2025-07
2025-07-25 14:30:00,CME_MINI:NQ1!,23405.0,23423.5,23393.0,23400.5,7791.0,2025-07
2025-07-25 14:35:00,CME_MINI:NQ1!,23401.0,23417.5,23401.0,23401.75,4865.0,2025-07
2025-07-25 14:40:00,CME_MINI:NQ1!,23401.75,23411.75,23400.0,23409.0,4010.0,2025-07
2025-07-25 14:45:00,CME_MINI:NQ1!,23408.5,23416.5,23404.25,23414.25,3463.0,2025-07
2025-07-25 14:50:00,CME_MINI:NQ1!,23413.75,23414.5,23400.5,23401.0,3061.0,2025-07
2025-07-25 14:55:00,CME_MINI:NQ1!,23400.5,23405.5,23391.0,23405.25,5207.0,2025-07
2025-07-25 15:00:00,CME_MINI:NQ1!,23405.25,23407.0,23392.75,23400.25,3945.0,2025-07
2025-07-25 15:05:00,CME_MINI:NQ1!,23400.25,23406.5,23396.25,23398.75,2624.0,2025-07
2025-07-25 15:10:00,CME_MINI:NQ1!,23398.75,23408.75,23397.5,23404.75,2631.0,2025-07
2025-07-25 15:15:00,CME_MINI:NQ1!,23404.5,23415.75,23403.25,23414.0,2880.0,2025-07
2025-07-25 15:20:00,CME_MINI:NQ1!,23414.0,23421.0,23403.25,23414.75,4549.0,2025-07
2025-07-25 15:25:00,CME_MINI:NQ1!,23414.5,23422.75,23408.25,23420.0,3754.0,2025-07
2025-07-25 15:30:00,CME_MINI:NQ1!,23419.5,23429.25,23415.5,23417.0,4257.0,2025-07
2025-07-25 15:35:00,CME_MINI:NQ1!,23417.0,23418.0,23402.25,23408.25,4061.0,2025-07
2025-07-25 15:40:00,CME_MINI:NQ1!,23408.0,23415.5,23403.5,23404.75,2757.0,2025-07
2025-07-25 15:45:00,CME_MINI:NQ1!,23404.75,23417.75,23402.5,23416.0,2779.0,2025-07
2025-07-25 15:50:00,CME_MINI:NQ1!,23415.5,23424.0,23415.5,23421.0,2917.0,2025-07
2025-07-25 15:55:00,CME_MINI:NQ1!,23420.75,23425.0,23419.5,23421.0,1893.0,2025-07
2025-07-25 16:00:00,CME_MINI:NQ1!,23421.0,23427.0,23416.0,23420.75,2929.0,2025-07
2025-07-25 16:05:00,CME_MINI:NQ1!,23420.75,23438.5,23417.0,23432.0,4217.0,2025-07
2025-07-25 16:10:00,CME_MINI:NQ1!,23431.75,23448.5,23430.5,23443.25,6430.0,2025-07
2025-07-25 16:15:00,CME_MINI:NQ1!,23443.0,23449.0,23439.25,23442.0,4033.0,2025-07
2025-07-25 16:20:00,CME_MINI:NQ1!,23442.25,23457.0,23436.25,23456.25,4913.0,2025-07
2025-07-25 16:25:00,CME_MINI:NQ1!,23456.0,23471.5,23454.0,23464.0,5825.0,2025-07
2025-07-25 16:30:00,CME_MINI:NQ1!,23464.0,23476.0,23460.0,23460.5,4899.0,2025-07
2025-07-25 16:35:00,CME_MINI:NQ1!,23460.5,23465.25,23458.0,23460.5,2066.0,2025-07
2025-07-25 16:40:00,CME_MINI:NQ1!,23460.5,23461.5,23452.0,23456.25,2308.0,2025-07
2025-07-25 16:45:00,CME_MINI:NQ1!,23456.25,23457.5,23447.75,23450.0,2332.0,2025-07
2025-07-25 16:50:00,CME_MINI:NQ1!,23450.25,23460.5,23446.0,23458.75,2600.0,2025-07
2025-07-25 16:55:00,CME_MINI:NQ1!,23459.0,23460.25,23450.25,23450.5,2130.0,2025-07
2025-07-25 17:00:00,CME_MINI:NQ1!,23450.25,23451.5,23442.25,23446.0,2809.0,2025-07
2025-07-25 17:05:00,CME_MINI:NQ1!,23446.25,23451.25,23441.5,23445.5,2018.0,2025-07
2025-07-25 17:10:00,CME_MINI:NQ1!,23446.0,23449.0,23442.5,23447.25,1867.0,2025-07
2025-07-25 17:15:00,CME_MINI:NQ1!,23446.75,23447.5,23437.0,23437.0,2763.0,2025-07
2025-07-25 17:20:00,CME_MINI:NQ1!,23437.25,23447.0,23432.0,23446.75,3340.0,2025-07
2025-07-25 17:25:00,CME_MINI:NQ1!,23446.25,23452.0,23443.5,23445.75,2478.0,2025-07
2025-07-25 17:30:00,CME_MINI:NQ1!,23445.25,23455.0,23445.0,23452.0,2845.0,2025-07
2025-07-25 17:35:00,CME_MINI:NQ1!,23451.75,23455.0,23448.25,23448.25,2237.0,2025-07
2025-07-25 17:40:00,CME_MINI:NQ1!,23448.75,23450.0,23442.0,23446.75,2281.0,2025-07
2025-07-25 17:45:00,CME_MINI:NQ1!,23446.25,23449.5,23442.0,23446.75,2287.0,2025-07
2025-07-25 17:50:00,CME_MINI:NQ1!,23446.5,23448.75,23436.25,23437.75,2085.0,2025-07
2025-07-25 17:55:00,CME_MINI:NQ1!,23437.75,23447.0,23437.25,23439.0,1961.0,2025-07
2025-07-25 18:00:00,CME_MINI:NQ1!,23439.5,23443.5,23429.5,23437.0,3263.0,2025-07
2025-07-25 18:05:00,CME_MINI:NQ1!,23437.0,23441.75,23424.0,23436.5,3029.0,2025-07
2025-07-25 18:10:00,CME_MINI:NQ1!,23436.0,23446.75,23435.75,23445.25,2684.0,2025-07
2025-07-25 18:15:00,CME_MINI:NQ1!,23445.75,23451.5,23444.75,23451.5,2149.0,2025-07
2025-07-25 18:20:00,CME_MINI:NQ1!,23451.5,23459.75,23450.25,23456.5,2896.0,2025-07
2025-07-25 18:25:00,CME_MINI:NQ1!,23456.0,23458.5,23449.25,23452.5,2302.0,2025-07
2025-07-25 18:30:00,CME_MINI:NQ1!,23452.75,23457.5,23449.25,23452.0,2208.0,2025-07
2025-07-25 18:35:00,CME_MINI:NQ1!,23452.25,23456.25,23444.75,23450.0,2005.0,2025-07
2025-07-25 18:40:00,CME_MINI:NQ1!,23449.5,23458.75,23449.25,23457.0,1858.0,2025-07
2025-07-25 18:45:00,CME_MINI:NQ1!,23457.25,23459.5,23454.25,23455.0,1686.0,2025-07
2025-07-25 18:50:00,CME_MINI:NQ1!,23454.75,23455.0,23445.25,23448.5,2838.0,2025-07
2025-07-25 18:55:00,CME_MINI:NQ1!,23448.25,23452.0,23438.75,23443.0,3720.0,2025-07
2025-07-25 19:00:00,CME_MINI:NQ1!,23443.0,23448.0,23439.25,23443.0,2316.0,2025-07
2025-07-25 19:05:00,CME_MINI:NQ1!,23443.0,23445.75,23438.25,23443.75,1716.0,2025-07
2025-07-25 19:10:00,CME_MINI:NQ1!,23443.75,23452.25,23442.5,23446.75,2079.0,2025-07
2025-07-25 19:15:00,CME_MINI:NQ1!,23446.75,23454.75,23446.5,23454.0,1684.0,2025-07
2025-07-25 19:20:00,CME_MINI:NQ1!,23454.25,23455.5,23444.5,23446.5,1957.0,2025-07
2025-07-25 19:25:00,CME_MINI:NQ1!,23446.5,23448.75,23438.75,23439.5,2388.0,2025-07
2025-07-25 19:30:00,CME_MINI:NQ1!,23439.5,23446.25,23437.5,23442.0,2969.0,2025-07
2025-07-25 19:35:00,CME_MINI:NQ1!,23441.75,23450.75,23441.0,23447.0,2280.0,2025-07
2025-07-25 19:40:00,CME_MINI:NQ1!,23447.0,23448.75,23435.0,23435.5,3250.0,2025-07
2025-07-25 19:45:00,CME_MINI:NQ1!,23435.75,23443.75,23435.0,23438.5,3001.0,2025-07
2025-07-25 19:50:00,CME_MINI:NQ1!,23438.5,23439.25,23421.0,23422.5,7232.0,2025-07
2025-07-25 19:55:00,CME_MINI:NQ1!,23422.5,23427.5,23408.25,23422.5,13669.0,2025-07
2025-07-25 20:00:00,CME_MINI:NQ1!,23422.5,23426.5,23407.0,23422.0,8189.0,2025-07
2025-07-25 20:05:00,CME_MINI:NQ1!,23422.0,23425.25,23420.25,23422.5,1464.0,2025-07
2025-07-25 20:10:00,CME_MINI:NQ1!,23422.5,23435.5,23420.0,23434.25,1765.0,2025-07
2025-07-25 20:15:00,CME_MINI:NQ1!,23434.25,23439.25,23432.25,23436.5,1189.0,2025-07
2025-07-25 20:20:00,CME_MINI:NQ1!,23436.5,23438.0,23432.0,23435.0,760.0,2025-07
2025-07-25 20:25:00,CME_MINI:NQ1!,23435.25,23437.5,23429.5,23436.25,729.0,2025-07
2025-07-25 20:30:00,CME_MINI:NQ1!,23436.25,23446.75,23435.0,23445.25,1161.0,2025-07
2025-07-25 20:35:00,CME_MINI:NQ1!,23445.0,23446.25,23441.0,23445.5,655.0,2025-07
2025-07-25 20:40:00,CME_MINI:NQ1!,23445.5,23447.0,23440.75,23442.5,617.0,2025-07
2025-07-25 20:45:00,CME_MINI:NQ1!,23442.25,23444.5,23441.0,23441.5,554.0,2025-07
2025-07-25 20:50:00,CME_MINI:NQ1!,23441.5,23444.0,23440.0,23441.5,522.0,2025-07
2025-07-25 20:55:00,CME_MINI:NQ1!,23441.75,23448.75,23439.0,23447.75,582.0,2025-07
2025-07-27 22:00:00,CME_MINI:NQ1!,23520.0,23558.25,23515.0,23532.0,2475.0,2025-07
2025-07-27 22:05:00,CME_MINI:NQ1!,23533.25,23541.25,23517.5,23525.5,797.0,2025-07
2025-07-27 22:10:00,CME_MINI:NQ1!,23525.25,23534.75,23516.0,23520.0,769.0,2025-07
2025-07-27 22:15:00,CME_MINI:NQ1!,23519.75,23531.25,23519.25,23527.5,472.0,2025-07
2025-07-27 22:20:00,CME_MINI:NQ1!,23527.0,23527.5,23517.0,23519.5,300.0,2025-07
2025-07-27 22:25:00,CME_MINI:NQ1!,23519.0,23524.75,23506.0,23510.5,703.0,2025-07
2025-07-27 22:30:00,CME_MINI:NQ1!,23510.25,23515.25,23504.0,23511.5,580.0,2025-07
2025-07-27 22:35:00,CME_MINI:NQ1!,23511.0,23519.25,23511.0,23517.25,391.0,2025-07
2025-07-27 22:40:00,CME_MINI:NQ1!,23517.5,23525.0,23517.25,23519.0,334.0,2025-07
2025-07-27 22:45:00,CME_MINI:NQ1!,23519.25,23520.5,23510.25,23512.5,279.0,2025-07
2025-07-27 22:50:00,CME_MINI:NQ1!,23512.75,23512.75,23508.0,23509.25,188.0,2025-07
2025-07-27 22:55:00,CME_MINI:NQ1!,23510.0,23517.75,23510.0,23515.25,233.0,2025-07
2025-07-27 23:00:00,CME_MINI:NQ1!,23516.0,23519.25,23513.0,23515.75,236.0,2025-07
2025-07-27 23:05:00,CME_MINI:NQ1!,23516.75,23523.75,23513.75,23515.0,370.0,2025-07
2025-07-27 23:10:00,CME_MINI:NQ1!,23514.25,23525.5,23513.75,23523.5,409.0,2025-07
2025-07-27 23:15:00,CME_MINI:NQ1!,23523.5,23531.25,23520.0,23531.25,572.0,2025-07
2025-07-27 23:20:00,CME_MINI:NQ1!,23530.5,23540.0,23529.5,23539.25,546.0,2025-07
2025-07-27 23:25:00,CME_MINI:NQ1!,23539.5,23548.75,23536.5,23539.75,830.0,2025-07
2025-07-27 23:30:00,CME_MINI:NQ1!,23540.0,23542.5,23533.0,23533.25,298.0,2025-07
2025-07-27 23:35:00,CME_MINI:NQ1!,23533.75,23547.0,23533.25,23544.5,354.0,2025-07
2025-07-27 23:40:00,CME_MINI:NQ1!,23545.25,23556.0,23543.0,23544.5,662.0,2025-07
2025-07-27 23:45:00,CME_MINI:NQ1!,23544.0,23547.0,23540.75,23546.75,219.0,2025-07
2025-07-27 23:50:00,CME_MINI:NQ1!,23545.25,23546.5,23540.5,23545.75,238.0,2025-07
2025-07-27 23:55:00,CME_MINI:NQ1!,23545.0,23545.25,23533.5,23533.75,226.0,2025-07
2025-07-28 00:00:00,CME_MINI:NQ1!,23534.0,23534.5,23527.5,23530.25,498.0,2025-07
2025-07-28 00:05:00,CME_MINI:NQ1!,23529.75,23531.75,23525.25,23526.75,267.0,2025-07
2025-07-28 00:10:00,CME_MINI:NQ1!,23526.75,23536.25,23525.75,23535.0,267.0,2025-07
2025-07-28 00:15:00,CME_MINI:NQ1!,23534.75,23544.5,23534.75,23541.25,496.0,2025-07
2025-07-28 00:20:00,CME_MINI:NQ1!,23541.5,23546.0,23541.25,23542.25,256.0,2025-07
2025-07-28 00:25:00,CME_MINI:NQ1!,23540.75,23541.75,23535.25,23538.5,239.0,2025-07
2025-07-28 00:30:00,CME_MINI:NQ1!,23538.75,23539.5,23533.75,23535.5,217.0,2025-07
2025-07-28 00:35:00,CME_MINI:NQ1!,23535.75,23541.0,23535.75,23539.0,145.0,2025-07
2025-07-28 00:40:00,CME_MINI:NQ1!,23538.75,23543.0,23537.5,23542.5,145.0,2025-07
2025-07-28 00:45:00,CME_MINI:NQ1!,23542.75,23543.25,23538.0,23543.25,145.0,2025-07
2025-07-28 00:50:00,CME_MINI:NQ1!,23543.5,23545.0,23541.25,23544.5,199.0,2025-07
2025-07-28 00:55:00,CME_MINI:NQ1!,23544.75,23545.25,23542.75,23543.75,166.0,2025-07
2025-07-28 01:00:00,CME_MINI:NQ1!,23543.5,23544.5,23536.25,23536.25,320.0,2025-07
2025-07-28 01:05:00,CME_MINI:NQ1!,23536.75,23537.0,23531.5,23534.0,302.0,2025-07
2025-07-28 01:10:00,CME_MINI:NQ1!,23533.0,23536.0,23531.0,23533.5,201.0,2025-07
2025-07-28 01:15:00,CME_MINI:NQ1!,23532.75,23538.0,23531.5,23536.75,277.0,2025-07
2025-07-28 01:20:00,CME_MINI:NQ1!,23536.25,23536.75,23533.0,23534.75,191.0,2025-07
2025-07-28 01:25:00,CME_MINI:NQ1!,23535.0,23539.75,23532.25,23538.75,159.0,2025-07
2025-07-28 01:30:00,CME_MINI:NQ1!,23538.25,23542.25,23535.25,23538.75,268.0,2025-07
2025-07-28 01:35:00,CME_MINI:NQ1!,23538.75,23539.25,23535.5,23538.75,116.0,2025-07
2025-07-28 01:40:00,CME_MINI:NQ1!,23539.0,23542.0,23537.75,23539.0,173.0,2025-07
2025-07-28 01:45:00,CME_MINI:NQ1!,23539.5,23540.25,23535.75,23537.25,110.0,2025-07
2025-07-28 01:50:00,CME_MINI:NQ1!,23537.0,23539.0,23533.5,23536.0,224.0,2025-07
2025-07-28 01:55:00,CME_MINI:NQ1!,23536.5,23543.25,23535.5,23542.75,246.0,2025-07
2025-07-28 02:00:00,CME_MINI:NQ1!,23541.75,23543.5,23537.25,23538.5,225.0,2025-07
2025-07-28 02:05:00,CME_MINI:NQ1!,23538.5,23541.0,23538.25,23540.75,95.0,2025-07
2025-07-28 02:10:00,CME_MINI:NQ1!,23540.25,23542.0,23539.0,23540.5,115.0,2025-07
2025-07-28 02:15:00,CME_MINI:NQ1!,23540.5,23543.75,23539.25,23543.75,102.0,2025-07
2025-07-28 02:20:00,CME_MINI:NQ1!,23543.5,23547.0,23540.75,23546.25,218.0,2025-07
2025-07-28 02:25:00,CME_MINI:NQ1!,23546.0,23553.0,23545.25,23552.25,337.0,2025-07
2025-07-28 02:30:00,CME_MINI:NQ1!,23552.75,23563.0,23552.0,23560.25,816.0,2025-07
2025-07-28 02:35:00,CME_MINI:NQ1!,23560.25,23566.5,23558.5,23559.0,487.0,2025-07
2025-07-28 02:40:00,CME_MINI:NQ1!,23558.75,23558.75,23555.5,23556.0,225.0,2025-07
2025-07-28 02:45:00,CME_MINI:NQ1!,23555.75,23556.25,23550.25,23552.75,247.0,2025-07
2025-07-28 02:50:00,CME_MINI:NQ1!,23552.0,23552.5,23549.0,23551.5,189.0,2025-07
2025-07-28 02:55:00,CME_MINI:NQ1!,23550.5,23553.25,23550.5,23551.75,124.0,2025-07
2025-07-28 03:00:00,CME_MINI:NQ1!,23551.5,23552.75,23547.25,23548.5,209.0,2025-07
2025-07-28 03:05:00,CME_MINI:NQ1!,23548.25,23550.0,23547.5,23548.5,82.0,2025-07
2025-07-28 03:10:00,CME_MINI:NQ1!,23548.0,23552.25,23547.75,23550.5,153.0,2025-07
2025-07-28 03:15:00,CME_MINI:NQ1!,23549.75,23552.5,23548.75,23549.5,162.0,2025-07
2025-07-28 03:20:00,CME_MINI:NQ1!,23549.25,23549.75,23544.25,23546.0,193.0,2025-07
2025-07-28 03:25:00,CME_MINI:NQ1!,23546.5,23550.0,23544.25,23545.5,180.0,2025-07
2025-07-28 03:30:00,CME_MINI:NQ1!,23544.75,23545.25,23541.75,23543.75,170.0,2025-07
2025-07-28 03:35:00,CME_MINI:NQ1!,23543.5,23548.75,23543.5,23547.5,160.0,2025-07
2025-07-28 03:40:00,CME_MINI:NQ1!,23548.0,23550.0,23546.75,23548.75,73.0,2025-07
2025-07-28 03:45:00,CME_MINI:NQ1!,23548.5,23551.75,23548.25,23550.5,107.0,2025-07
2025-07-28 03:50:00,CME_MINI:NQ1!,23550.5,23551.0,23548.5,23550.0,57.0,2025-07
2025-07-28 03:55:00,CME_MINI:NQ1!,23550.5,23550.5,23548.25,23548.5,77.0,2025-07
2025-07-28 04:00:00,CME_MINI:NQ1!,23549.25,23554.0,23547.0,23547.0,228.0,2025-07
2025-07-28 04:05:00,CME_MINI:NQ1!,23547.25,23549.25,23545.0,23546.5,107.0,2025-07
2025-07-28 04:10:00,CME_MINI:NQ1!,23546.5,23548.5,23545.5,23546.5,69.0,2025-07
2025-07-28 04:15:00,CME_MINI:NQ1!,23546.25,23549.0,23546.0,23549.0,75.0,2025-07
2025-07-28 04:20:00,CME_MINI:NQ1!,23549.0,23550.25,23547.5,23550.0,72.0,2025-07
2025-07-28 04:25:00,CME_MINI:NQ1!,23550.25,23553.5,23550.25,23553.0,118.0,2025-07
2025-07-28 04:30:00,CME_MINI:NQ1!,23552.0,23555.0,23550.75,23550.75,266.0,2025-07
2025-07-28 04:35:00,CME_MINI:NQ1!,23550.5,23553.0,23550.0,23551.75,74.0,2025-07
2025-07-28 04:40:00,CME_MINI:NQ1!,23552.0,23552.25,23550.0,23551.0,48.0,2025-07
2025-07-28 04:45:00,CME_MINI:NQ1!,23551.75,23554.75,23551.0,23554.5,133.0,2025-07
2025-07-28 04:50:00,CME_MINI:NQ1!,23554.75,23565.25,23554.5,23561.25,472.0,2025-07
2025-07-28 04:55:00,CME_MINI:NQ1!,23561.25,23563.25,23558.0,23560.0,234.0,2025-07
2025-07-28 05:00:00,CME_MINI:NQ1!,23559.5,23564.25,23558.75,23563.25,183.0,2025-07
2025-07-28 05:05:00,CME_MINI:NQ1!,23563.0,23563.75,23559.75,23561.25,133.0,2025-07
2025-07-28 05:10:00,CME_MINI:NQ1!,23561.25,23561.75,23559.75,23560.75,74.0,2025-07
2025-07-28 05:15:00,CME_MINI:NQ1!,23561.5,23563.5,23560.5,23562.25,103.0,2025-07
2025-07-28 05:20:00,CME_MINI:NQ1!,23562.0,23563.75,23561.75,23563.0,84.0,2025-07
2025-07-28 05:25:00,CME_MINI:NQ1!,23563.5,23569.75,23563.25,23566.5,498.0,2025-07
2025-07-28 05:30:00,CME_MINI:NQ1!,23566.5,23570.0,23565.0,23566.5,285.0,2025-07
2025-07-28 05:35:00,CME_MINI:NQ1!,23566.75,23567.5,23562.5,23566.5,198.0,2025-07
2025-07-28 05:40:00,CME_MINI:NQ1!,23566.75,23572.25,23565.75,23572.0,277.0,2025-07
2025-07-28 05:45:00,CME_MINI:NQ1!,23571.5,23574.25,23569.5,23571.75,341.0,2025-07
2025-07-28 05:50:00,CME_MINI:NQ1!,23572.5,23578.75,23570.25,23574.75,510.0,2025-07
2025-07-28 05:55:00,CME_MINI:NQ1!,23575.0,23576.5,23573.25,23574.0,245.0,2025-07
2025-07-28 06:00:00,CME_MINI:NQ1!,23573.75,23578.75,23572.5,23577.25,242.0,2025-07
2025-07-28 06:05:00,CME_MINI:NQ1!,23577.0,23584.25,23576.75,23580.75,565.0,2025-07
2025-07-28 06:10:00,CME_MINI:NQ1!,23580.25,23585.25,23579.75,23583.5,296.0,2025-07
2025-07-28 06:15:00,CME_MINI:NQ1!,23583.0,23584.5,23580.75,23581.0,265.0,2025-07
2025-07-28 06:20:00,CME_MINI:NQ1!,23581.0,23581.5,23575.0,23575.75,352.0,2025-07
2025-07-28 06:25:00,CME_MINI:NQ1!,23575.5,23577.25,23570.0,23570.75,317.0,2025-07
2025-07-28 06:30:00,CME_MINI:NQ1!,23570.25,23571.5,23564.75,23566.75,485.0,2025-07
2025-07-28 06:35:00,CME_MINI:NQ1!,23566.5,23570.5,23564.0,23568.5,380.0,2025-07
2025-07-28 06:40:00,CME_MINI:NQ1!,23568.25,23571.5,23566.75,23569.75,139.0,2025-07
2025-07-28 06:45:00,CME_MINI:NQ1!,23569.75,23573.75,23567.5,23572.0,193.0,2025-07
2025-07-28 06:50:00,CME_MINI:NQ1!,23572.0,23572.75,23567.75,23568.0,167.0,2025-07
2025-07-28 06:55:00,CME_MINI:NQ1!,23567.75,23568.25,23560.0,23560.75,383.0,2025-07
2025-07-28 07:00:00,CME_MINI:NQ1!,23560.5,23567.5,23548.75,23554.5,1146.0,2025-07
2025-07-28 07:05:00,CME_MINI:NQ1!,23555.0,23556.0,23548.5,23552.25,545.0,2025-07
2025-07-28 07:10:00,CME_MINI:NQ1!,23552.0,23553.0,23543.5,23544.0,566.0,2025-07
2025-07-28 07:15:00,CME_MINI:NQ1!,23544.0,23549.25,23543.25,23546.5,394.0,2025-07
2025-07-28 07:20:00,CME_MINI:NQ1!,23546.25,23552.0,23545.0,23549.25,418.0,2025-07
2025-07-28 07:25:00,CME_MINI:NQ1!,23548.75,23548.75,23544.0,23546.0,357.0,2025-07
2025-07-28 07:30:00,CME_MINI:NQ1!,23544.5,23545.0,23534.0,23536.5,730.0,2025-07
2025-07-28 07:35:00,CME_MINI:NQ1!,23536.25,23540.0,23533.75,23539.75,374.0,2025-07
2025-07-28 07:40:00,CME_MINI:NQ1!,23540.25,23543.5,23533.5,23533.5,520.0,2025-07
2025-07-28 07:45:00,CME_MINI:NQ1!,23534.0,23540.25,23533.75,23540.0,327.0,2025-07
2025-07-28 07:50:00,CME_MINI:NQ1!,23540.25,23547.75,23540.0,23547.5,592.0,2025-07
2025-07-28 07:55:00,CME_MINI:NQ1!,23547.5,23551.5,23545.75,23547.5,586.0,2025-07
2025-07-28 08:00:00,CME_MINI:NQ1!,23547.75,23549.25,23538.0,23538.5,879.0,2025-07
2025-07-28 08:05:00,CME_MINI:NQ1!,23538.25,23543.25,23535.75,23538.0,428.0,2025-07
2025-07-28 08:10:00,CME_MINI:NQ1!,23538.5,23543.75,23533.5,23536.25,513.0,2025-07
2025-07-28 08:15:00,CME_MINI:NQ1!,23536.0,23539.75,23534.0,23536.5,328.0,2025-07
2025-07-28 08:20:00,CME_MINI:NQ1!,23537.25,23546.5,23537.25,23543.25,489.0,2025-07
2025-07-28 08:25:00,CME_MINI:NQ1!,23543.0,23543.75,23533.5,23538.5,401.0,2025-07
2025-07-28 08:30:00,CME_MINI:NQ1!,23538.0,23539.25,23535.25,23537.75,175.0,2025-07
2025-07-28 08:35:00,CME_MINI:NQ1!,23537.5,23543.0,23537.0,23541.25,229.0,2025-07
2025-07-28 08:40:00,CME_MINI:NQ1!,23542.0,23543.75,23539.5,23539.75,211.0,2025-07
2025-07-28 08:45:00,CME_MINI:NQ1!,23539.75,23541.25,23536.0,23539.25,294.0,2025-07
2025-07-28 08:50:00,CME_MINI:NQ1!,23539.5,23543.0,23536.5,23537.75,313.0,2025-07
2025-07-28 08:55:00,CME_MINI:NQ1!,23537.75,23539.5,23533.75,23536.75,192.0,2025-07
2025-07-28 09:00:00,CME_MINI:NQ1!,23537.0,23542.5,23535.5,23540.25,277.0,2025-07
2025-07-28 09:05:00,CME_MINI:NQ1!,23540.25,23541.5,23539.0,23541.0,106.0,2025-07
2025-07-28 09:10:00,CME_MINI:NQ1!,23541.5,23542.0,23536.25,23538.0,218.0,2025-07
2025-07-28 09:15:00,CME_MINI:NQ1!,23537.75,23541.75,23537.75,23541.25,104.0,2025-07
2025-07-28 09:20:00,CME_MINI:NQ1!,23541.75,23542.0,23523.0,23526.5,696.0,2025-07
2025-07-28 09:25:00,CME_MINI:NQ1!,23526.5,23533.0,23525.75,23530.0,387.0,2025-07
2025-07-28 09:30:00,CME_MINI:NQ1!,23530.0,23536.5,23528.5,23533.0,237.0,2025-07
2025-07-28 09:35:00,CME_MINI:NQ1!,23533.0,23534.5,23527.5,23528.5,154.0,2025-07
2025-07-28 09:40:00,CME_MINI:NQ1!,23528.75,23529.0,23526.0,23526.75,207.0,2025-07
2025-07-28 09:45:00,CME_MINI:NQ1!,23527.0,23533.25,23526.75,23528.25,222.0,2025-07
2025-07-28 09:50:00,CME_MINI:NQ1!,23527.75,23531.75,23526.5,23526.5,192.0,2025-07
2025-07-28 09:55:00,CME_MINI:NQ1!,23526.25,23528.5,23522.25,23526.75,327.0,2025-07
